"Chromosome","Gene","E.coli_85","E.coli_86","B.subtillis_94","B.subtillis_95"
"chrIII_pilon","g7314",0,0,0,0
"chrIII_pilon","g7315",145,124,123,84
"chrIII_pilon","g7316",22,38,23,57
"chrIII_pilon","g7317",1346,1339,1170,1450
"chrIII_pilon","g7318",6,6,4,10
"chrIII_pilon","g7319",33,23,18,34
"chrIII_pilon","g7320",348,288,259,432
"chrIII_pilon","g7321",116,95,80,117
"chrIII_pilon","g7322",1,2,2,0
"chrIII_pilon","g7323",6,6,3,8
"chrIII_pilon","g7324",29,26,13,10
"chrIII_pilon","g7325",35,31,18,19
"chrIII_pilon","g7326",13,17,6,9
"chrIII_pilon","g7327",0,1,3,0
"chrIII_pilon","g7328",423,553,300,312
"chrIII_pilon","g7329",271,270,198,206
"chrIII_pilon","g7330",7,8,4,9
"chrIII_pilon","g7331",38,45,29,39
"chrIII_pilon","g7332",1761,1827,1551,1411
"chrIII_pilon","g7333",11363,14010,9216,9749
"chrIII_pilon","g7334",76,80,98,185
"chrIII_pilon","g7335",11,10,11,32
"chrIII_pilon","g7336",0,0,0,0
"chrIII_pilon","g7337",640,679,518,647
"chrIII_pilon","g7338",744,662,618,817
"chrIII_pilon","g7339",1135,1113,729,821
"chrIII_pilon","g7340",68,102,52,62
"chrIII_pilon","g7341",18,25,6,13
"chrIII_pilon","g7342",134,78,86,92
"chrIII_pilon","g7343",0,0,1,1
"chrIII_pilon","g7344",1,1,1,1
"chrIII_pilon","g7345",10,9,21,19
"chrIII_pilon","g7346",7,7,9,15
"chrIII_pilon","g7347",2,10,5,2
"chrIII_pilon","g7348",112,74,84,84
"chrIII_pilon","g7349",0,0,0,0
"chrIII_pilon","g7350",0,0,0,0
"chrIII_pilon","g7351",0,0,0,0
"chrIII_pilon","g7352",11,8,10,23
"chrIII_pilon","g7353",711,774,541,586
"chrIII_pilon","g7354",63,73,61,85
"chrIII_pilon","g7355",11,11,16,20
"chrIII_pilon","g7356",6537,6684,5954,6979
"chrIII_pilon","g7357",169,219,117,130
"chrIII_pilon","g7358",234,279,170,230
"chrIII_pilon","g7359",0,1,4,6
"chrIII_pilon","g7360",153,131,156,205
"chrIII_pilon","g7361",0,0,0,0
"chrIII_pilon","g7362",0,0,1,0
"chrIII_pilon","g7363",148,169,109,163
"chrIII_pilon","g7364",1,0,0,0
"chrIII_pilon","g7365",0,0,0,0
"chrIII_pilon","g7366",0,0,1,1
"chrIII_pilon","g7367",18,10,14,60
"chrIII_pilon","g7368",868,937,696,868
"chrIII_pilon","g7369",2,2,4,9
"chrIII_pilon","g7370",1,1,2,2
"chrIII_pilon","g7371",2251,2604,1860,2224
"chrIII_pilon","g7372",0,2,0,1
"chrIII_pilon","g7373",295,277,206,208
"chrIII_pilon","g7374",0,1,0,2
"chrIII_pilon","g7375",21,25,15,41
"chrIII_pilon","g7376",4,2,3,9
"chrIII_pilon","g7377",369,495,312,318
"chrIII_pilon","g7378",107,160,112,107
"chrIII_pilon","g7379",2,1,0,1
"chrIII_pilon","g7380",0,0,0,0
"chrIII_pilon","g7381",68,73,51,31
"chrIII_pilon","g7382",218,224,133,131
"chrIII_pilon","g7383",250,313,182,189
"chrIII_pilon","g7384",121,160,102,113
"chrIII_pilon","g7385",289,337,201,220
"chrIII_pilon","g7386",2229,2473,1812,1947
"chrIII_pilon","g7387",3,2,0,1
"chrIII_pilon","g7388",181,198,114,149
"chrIII_pilon","g7389",182,220,144,153
"chrIII_pilon","g7390",1237,1391,903,1058
"chrIII_pilon","g7391",3,25,7,45
"chrIII_pilon","g7392",2,0,6,6
"chrIII_pilon","g7393",1149,1297,898,1077
"chrIII_pilon","g7394",339,305,185,275
"chrIII_pilon","g7395",39,62,30,59
"chrIII_pilon","g7396",303,352,193,187
"chrIII_pilon","g7397",828,939,572,603
"chrIII_pilon","g7398",5,6,0,7
"chrIII_pilon","g7399",608,675,434,553
"chrIII_pilon","g7400",0,3,1,1
"chrIII_pilon","g7401",75,65,46,60
"chrIII_pilon","g7402",1,3,12,9
"chrIII_pilon","g7403",118,128,97,95
"chrIII_pilon","g7404",83,78,59,66
"chrIII_pilon","g7405",80,95,70,85
"chrIII_pilon","g7406",389,380,301,368
"chrIII_pilon","g7407",758,681,652,905
"chrIII_pilon","g7408",140,152,83,154
"chrIII_pilon","g7409",292,285,266,500
"chrIII_pilon","g7410",1,0,1,0
"chrIII_pilon","g7411",1565,1629,1179,1441
"chrIII_pilon","g7412",41,65,61,47
"chrIII_pilon","g7413",11,7,6,2
"chrIII_pilon","g7414",1,3,0,0
"chrIII_pilon","g7415",137,151,97,132
"chrIII_pilon","g7416",49,61,45,46
"chrIII_pilon","g7417",504,571,425,494
"chrIII_pilon","g7418",476,520,291,327
"chrIII_pilon","g7419",149,151,91,96
"chrIII_pilon","g7420",0,0,0,0
"chrIII_pilon","g7421",0,0,0,0
"chrIII_pilon","g7422",97,107,56,90
"chrIII_pilon","g7423",266,291,208,289
"chrIII_pilon","g7424",46,50,69,74
"chrIII_pilon","g7425",233,235,162,174
"chrIII_pilon","g7426",342,352,217,274
"chrIII_pilon","g7427",0,0,0,0
"chrIII_pilon","g7428",1,3,4,3
"chrIII_pilon","g7429",0,0,0,0
"chrIII_pilon","g7430",118,89,70,161
"chrIII_pilon","g7431",15,8,5,7
"chrIII_pilon","g7432",82,87,40,48
"chrIII_pilon","g7433",0,0,0,0
"chrIII_pilon","g7434",1,4,1,0
"chrIII_pilon","g7435",5,10,4,10
"chrIII_pilon","g7436",1,2,1,2
"chrIII_pilon","g7437",0,0,0,0
"chrIII_pilon","g7438",20,18,6,14
"chrIII_pilon","g7439",0,1,0,0
"chrIII_pilon","g7440",0,0,2,1
"chrIII_pilon","g7441",1,0,2,0
"chrIII_pilon","g7442",1,3,2,2
"chrIII_pilon","g7443",471,517,294,384
"chrIII_pilon","g7444",456,555,414,406
"chrIII_pilon","g7445",710,728,520,481
"chrIII_pilon","g7446",352,351,226,244
"chrIII_pilon","g7447",262,213,147,94
"chrIII_pilon","g7448",75,97,52,64
"chrIII_pilon","g7449",254,335,237,264
"chrIII_pilon","g7450",185,243,234,183
"chrIII_pilon","g7451",271,308,185,219
"chrIII_pilon","g7452",7,14,9,3
"chrIII_pilon","g7453",70,74,56,79
"chrIII_pilon","g7454",0,0,0,0
"chrIII_pilon","g7455",1,0,1,1
"chrIII_pilon","g7456",43,60,30,28
"chrIII_pilon","g7457",66,55,36,59
"chrIII_pilon","g7458",109,80,66,81
"chrIII_pilon","g7459",1,0,0,3
"chrIII_pilon","g7460",3482,3501,2885,3119
"chrIII_pilon","g7461",6563,7778,5385,5772
"chrIII_pilon","g7462",21,13,22,15
"chrIII_pilon","g7463",7613,9708,7351,8393
"chrIII_pilon","g7464",745,824,604,727
"chrIII_pilon","g7465",0,0,0,0
"chrIII_pilon","g7466",2592,2994,1880,2097
"chrIII_pilon","g7467",2,0,0,0
"chrIII_pilon","g7468",4,1,1,1
"chrIII_pilon","g7469",462,391,371,568
"chrIII_pilon","g7470",160,127,141,113
"chrIII_pilon","g7471",103,143,98,108
"chrIII_pilon","g7472",123,164,70,54
"chrIII_pilon","g7473",5,10,4,6
"chrIII_pilon","g7474",4,4,2,7
"chrIII_pilon","g7475",596,681,560,639
"chrIII_pilon","g7476",72,91,81,111
"chrIII_pilon","g7477",186,214,158,150
"chrIII_pilon","g7478",587,668,483,547
"chrIII_pilon","g7479",521,534,399,442
"chrIII_pilon","g7480",338,339,245,324
"chrIII_pilon","g7481",313,361,247,256
"chrIII_pilon","g7482",73,111,71,71
"chrIII_pilon","g7483",14,26,11,13
"chrIII_pilon","g7484",1159,1245,886,993
"chrIII_pilon","g7485",147,171,130,148
"chrIII_pilon","g7486",85,89,99,103
"chrIII_pilon","g7487",1180,1475,867,801
"chrIII_pilon","g7488",225,190,229,233
"chrIII_pilon","g7489",8,15,10,20
"chrIII_pilon","g7490",339,349,317,360
"chrIII_pilon","g7491",2,11,4,30
"chrIII_pilon","g7492",39,32,57,64
"chrIII_pilon","g7493",20,6,11,8
"chrIII_pilon","g7494",6,2,12,14
"chrIII_pilon","g7495",0,0,1,1
"chrIII_pilon","g7496",0,0,1,0
"chrIII_pilon","g7497",1,0,2,1
"chrIII_pilon","g7498",30,18,34,33
"chrIII_pilon","g7499",1,0,1,12
"chrIII_pilon","g7500",2,6,17,12
"chrIII_pilon","g7501",364,471,367,334
"chrIII_pilon","g7502",1,0,3,3
"chrIII_pilon","g7503",11,24,8,28
"chrIII_pilon","g7504",48,65,41,54
"chrIII_pilon","g7505",1,1,0,1
"chrIII_pilon","g7506",0,0,0,0
"chrIII_pilon","g7507",0,0,0,0
"chrIII_pilon","g7508",0,0,0,0
"chrIII_pilon","g7509",0,0,0,0
"chrIII_pilon","g7510",4,11,7,10
"chrIII_pilon","g7511",43,29,53,45
"chrIII_pilon","g7512",323,364,204,233
"chrIII_pilon","g7513",626,808,442,479
"chrIII_pilon","g7514",736,880,626,730
"chrIII_pilon","g7515",145,144,116,117
"chrIII_pilon","g7516",137,136,110,120
"chrIII_pilon","g7517",170,206,134,147
"chrIII_pilon","g7518",120,148,124,141
"chrIII_pilon","g7519",143,175,105,91
"chrIII_pilon","g7520",2,3,4,4
"chrIII_pilon","g7521",295,310,258,262
"chrIII_pilon","g7522",1645,1690,1448,1660
"chrIII_pilon","g7523",26,37,33,64
"chrIII_pilon","g7524",7,6,8,12
"chrIII_pilon","g7525",37,17,19,17
"chrIII_pilon","g7526",2,1,3,1
"chrIII_pilon","g7527",61,34,47,33
"chrIII_pilon","g7528",0,0,0,0
"chrIII_pilon","g7529",0,0,0,0
"chrIII_pilon","g7530",4,12,2,13
"chrIII_pilon","g7531",11,23,33,26
"chrIII_pilon","g7532",4151,4718,3631,4559
"chrIII_pilon","g7533",691,774,447,529
"chrIII_pilon","g7534",796,772,559,714
"chrIII_pilon","g7535",0,0,0,0
"chrIII_pilon","g7536",14,31,13,70
"chrIII_pilon","g7537",1,0,0,0
"chrIII_pilon","g7538",12,11,9,11
"chrIII_pilon","g7539",259,254,168,205
"chrIII_pilon","g7540",0,0,0,0
"chrIII_pilon","g7541",42,71,65,41
"chrIII_pilon","g7542",849,784,627,867
"chrIII_pilon","g7543",417,516,279,323
"chrIII_pilon","g7544",255,272,196,274
"chrIII_pilon","g7545",27,33,28,22
"chrIII_pilon","g7546",407,522,261,344
"chrIII_pilon","g7547",7,13,7,7
"chrIII_pilon","g7548",0,4,1,4
"chrIII_pilon","g7549",0,0,0,0
"chrIII_pilon","g7550",0,0,2,0
"chrIII_pilon","g7551",0,0,1,0
"chrIII_pilon","g7552",4,33,7,35
"chrIII_pilon","g7553",0,3,0,1
"chrIII_pilon","g7554",1,1,0,2
"chrIII_pilon","g7555",0,0,0,0
"chrIII_pilon","g7556",0,2,3,4
"chrIII_pilon","g7557",0,0,0,0
"chrIII_pilon","g7558",0,1,0,2
"chrIII_pilon","g7559",8,8,9,5
"chrIII_pilon","g7560",166,178,154,220
"chrIII_pilon","g7561",268,347,194,230
"chrIII_pilon","g7562",170,191,105,154
"chrIII_pilon","g7563",10,20,13,13
"chrIII_pilon","g7564",338,381,229,218
"chrIII_pilon","g7565",204,272,159,156
"chrIII_pilon","g7566",287,327,176,198
"chrIII_pilon","g7567",113,167,79,88
"chrIII_pilon","g7568",331,407,254,309
"chrIII_pilon","g7569",32,46,33,42
"chrIII_pilon","g7570",5,1,17,3
"chrIII_pilon","g7571",0,0,0,0
"chrIII_pilon","g7572",6,8,16,6
"chrIII_pilon","g7573",1,5,3,14
"chrIII_pilon","g7574",333,410,244,229
"chrIII_pilon","g7575",203,274,151,171
"chrIII_pilon","g7576",229,303,211,262
"chrIII_pilon","g7577",130,105,19,39
"chrIII_pilon","g7578",2,0,0,0
"chrIII_pilon","g7579",262,273,183,187
"chrIII_pilon","g7580",139,167,107,111
"chrIII_pilon","g7581",863,859,782,964
"chrIII_pilon","g7582",328,367,211,217
"chrIII_pilon","g7583",72,90,69,81
"chrIII_pilon","g7584",51,60,40,39
"chrIII_pilon","g7585",38,40,30,31
"chrIII_pilon","g7586",90,139,89,88
"chrIII_pilon","g7587",100,131,48,82
"chrIII_pilon","g7588",9,10,8,9
"chrIII_pilon","g7589",408,498,261,280
"chrIII_pilon","g7590",787,850,538,545
"chrIII_pilon","g7591",208,266,188,217
"chrIII_pilon","g7592",227,273,201,216
"chrIII_pilon","g7593",107,157,88,111
"chrIII_pilon","g7594",457,402,325,434
"chrIII_pilon","g7595",139,140,85,97
"chrIII_pilon","g7596",264,238,189,217
"chrIII_pilon","g7597",610,811,506,593
"chrIII_pilon","g7598",749,809,667,723
"chrIII_pilon","g7599",222,234,158,214
"chrIII_pilon","g7600",127,142,105,147
"chrIII_pilon","g7601",0,0,0,0
"chrIII_pilon","g7602",176,159,120,113
"chrIII_pilon","g7603",171,211,114,129
"chrIII_pilon","g7604",83,124,66,71
"chrIII_pilon","g7605",7,13,14,20
"chrIII_pilon","g7606",0,0,0,0
"chrIII_pilon","g7607",309,351,208,298
"chrIII_pilon","g7608",1,9,6,6
"chrIII_pilon","g7609",940,909,749,1082
"chrIII_pilon","g7610",116,145,91,111
"chrIII_pilon","g7611",94,84,37,52
"chrIII_pilon","g7612",66,96,81,86
"chrIII_pilon","g7613",75,91,72,75
"chrIII_pilon","g7614",42,55,38,40
"chrIII_pilon","g7615",1672,1747,1282,1723
"chrIII_pilon","g7616",194,257,176,193
"chrIII_pilon","g7617",108,127,83,92
"chrIII_pilon","g7618",55,96,60,47
"chrIII_pilon","g7619",31,47,22,30
"chrIII_pilon","g7620",376,441,319,392
"chrIII_pilon","g7621",0,2,0,4
"chrIII_pilon","g7622",22,12,35,33
"chrIII_pilon","g7623",12,4,7,9
"chrIII_pilon","g7624",0,0,0,0
"chrIII_pilon","g7625",21,31,30,27
"chrIII_pilon","g7626",164,267,132,143
"chrIII_pilon","g7627",0,1,0,0
"chrIII_pilon","g7628",0,0,0,0
"chrIII_pilon","g7629",0,0,0,0
"chrIII_pilon","g7630",1,0,0,0
"chrIII_pilon","g7631",0,0,0,0
"chrIII_pilon","g7632",2,1,2,1
"chrIII_pilon","g7633",81,136,73,69
"chrIII_pilon","g7634",1,0,1,1
"chrIII_pilon","g7635",0,0,0,0
"chrIII_pilon","g7636",760,843,686,696
"chrIII_pilon","g7637",566,554,511,461
"chrIII_pilon","g7638",13,8,5,11
"chrIII_pilon","g7639",140,86,18,12
"chrIII_pilon","g7640",108,57,28,7
"chrIII_pilon","g7641",31,16,4,0
"chrIII_pilon","g7642",0,0,0,0
"chrIII_pilon","g7643",262,271,229,295
"chrIII_pilon","g7644",206,437,157,1086
"chrIII_pilon","g7645",512,481,321,428
"chrIII_pilon","g7646",26,24,15,59
"chrIII_pilon","g7647",174,206,110,121
"chrIII_pilon","g7648",369,394,242,289
"chrIII_pilon","g7649",470,581,346,433
"chrIII_pilon","g7650",129,187,95,120
"chrIII_pilon","g7651",979,1085,682,752
"chrIII_pilon","g7652",231,329,195,169
"chrIII_pilon","g7653",446,491,356,394
"chrIII_pilon","g7654",1055,1153,638,829
"chrIII_pilon","g7655",77,105,80,61
"chrIII_pilon","g7656",87,98,93,82
"chrIII_pilon","g7657",767,750,554,589
"chrIII_pilon","g7658",1547,1841,1228,1385
"chrIII_pilon","g7659",342,472,277,324
"chrIII_pilon","g7660",0,2,3,1
"chrIII_pilon","g7661",736,752,612,736
"chrIII_pilon","g7662",372,427,321,369
"chrIII_pilon","g7663",156,174,97,112
"chrIII_pilon","g7664",408,479,294,302
"chrIII_pilon","g7665",0,1,2,2
"chrIII_pilon","g7666",1,2,1,1
"chrIII_pilon","g7667",1,0,0,0
"chrIII_pilon","g7668",710,828,594,582
"chrIII_pilon","g7669",127,163,89,106
"chrIII_pilon","g7670",9134,8923,7247,7754
"chrIII_pilon","g7671",676,848,448,488
"chrIII_pilon","g7672",170,201,126,132
"chrIII_pilon","g7673",7,6,8,8
"chrIII_pilon","g7674",371,378,331,436
"chrIII_pilon","g7675",116,149,96,96
"chrIII_pilon","g7676",251,343,230,264
"chrIII_pilon","g7677",294,349,202,244
"chrIII_pilon","g7678",63,99,71,59
"chrIII_pilon","g7679",5,3,4,7
"chrIII_pilon","g7680",4,5,5,7
"chrIII_pilon","g7681",317,346,251,271
"chrIII_pilon","g7682",0,0,0,0
"chrIII_pilon","g7683",1403,2094,1261,1299
"chrIII_pilon","g7684",349,412,251,258
"chrIII_pilon","g7685",74,104,49,48
"chrIII_pilon","g7686",31,40,31,34
"chrIII_pilon","g7687",0,1,1,0
"chrIII_pilon","g7688",0,7,0,2
"chrIII_pilon","g7689",362,377,338,321
"chrIII_pilon","g7690",895,898,795,1087
"chrIII_pilon","g7691",113,141,83,126
"chrIII_pilon","g7692",164,171,115,149
"chrIII_pilon","g7693",0,0,0,1
"chrIII_pilon","g7694",40,33,51,55
"chrIII_pilon","g7695",72,86,45,37
"chrIII_pilon","g7696",285,355,193,227
"chrIII_pilon","g7697",0,0,1,0
"chrIII_pilon","g7698",75,81,78,97
"chrIII_pilon","g7699",152,227,176,186
"chrIII_pilon","g7700",219,282,162,230
"chrIII_pilon","g7701",18,52,24,24
"chrIII_pilon","g7702",247,309,172,196
"chrIII_pilon","g7703",404,455,305,416
"chrIII_pilon","g7704",14,12,10,7
"chrIII_pilon","g7705",1,0,0,2
"chrIII_pilon","g7706",6,5,4,2
"chrIII_pilon","g7707",36,40,33,48
"chrIII_pilon","g7708",151,174,105,176
"chrIII_pilon","g7709",372,435,275,301
"chrIII_pilon","g7710",221,242,186,193
"chrIII_pilon","g7711",422,471,285,360
"chrIII_pilon","g7712",5,1,4,7
"chrIII_pilon","g7713",1993,2151,1589,1914
"chrIII_pilon","g7714",342,412,260,274
"chrIII_pilon","g7715",268,306,200,196
"chrIII_pilon","g7716",192,150,154,74
"chrIII_pilon","g7717",2,2,4,0
"chrIII_pilon","g7718",0,1,0,2
"chrIII_pilon","g7719",98,145,103,110
"chrIII_pilon","g7720",206,282,181,186
"chrIII_pilon","g7721",6,7,12,10
"chrIII_pilon","g7722",23,20,22,20
"chrIII_pilon","g7723",11,8,9,24
"chrIII_pilon","g7724",113,148,83,66
"chrIII_pilon","g7725",851,733,693,761
"chrIII_pilon","g7726",2,2,3,5
"chrIII_pilon","g7727",0,0,0,0
"chrIII_pilon","g7728",0,0,0,0
"chrIII_pilon","g7729",29,62,45,142
"chrIII_pilon","g7730",574,631,477,569
"chrIII_pilon","g7731",11,18,21,37
"chrIII_pilon","g7732",47,89,60,88
"chrIII_pilon","g7733",79,114,72,86
"chrIII_pilon","g7734",1350,981,546,331
"chrIII_pilon","g7735",824,907,605,732
"chrIII_pilon","g7736",742,527,682,691
"chrIII_pilon","g7737",0,3,1,10
"chrIII_pilon","g7738",3,2,3,6
"chrIII_pilon","g7739",0,0,0,0
"chrIII_pilon","g7740",1,30,16,33
"chrIII_pilon","g7741",0,0,0,1
"chrIII_pilon","g7742",1,0,1,1
"chrIII_pilon","g7743",1,17,2,12
"chrIII_pilon","g7744",140,179,130,136
"chrIII_pilon","g7745",827,803,584,793
"chrIII_pilon","g7746",902,932,803,944
"chrIII_pilon","g7747",268,380,181,239
"chrIII_pilon","g7748",499,579,373,424
"chrIII_pilon","g7749",251,298,173,205
"chrIII_pilon","g7750",553,656,379,537
"chrIII_pilon","g7751",93,63,58,52
"chrIII_pilon","g7752",62,50,54,50
"chrIII_pilon","g7753",0,0,0,0
"chrIII_pilon","g7754",179,185,155,188
"chrIII_pilon","g7755",8,7,8,18
"chrIII_pilon","g7756",23,17,25,26
"chrIII_pilon","g7757",1,0,0,1
"chrIII_pilon","g7758",0,0,0,0
"chrIII_pilon","g7759",1247,1272,951,1172
"chrIII_pilon","g7760",92,87,61,64
"chrIII_pilon","g7761",203,237,161,170
"chrIII_pilon","g7762",2930,3952,1876,1905
"chrIII_pilon","g7763",138,141,97,95
"chrIII_pilon","g7764",54,44,44,64
"chrIII_pilon","g7765",706,814,656,691
"chrIII_pilon","g7766",183,224,129,135
"chrIII_pilon","g7767",139,215,102,136
"chrIII_pilon","g7768",161,204,132,174
"chrIII_pilon","g7769",83,94,58,76
"chrIII_pilon","g7770",62,81,41,73
"chrIII_pilon","g7771",236,242,195,201
"chrIII_pilon","g7772",3130,3586,2644,2405
"chrIII_pilon","g7773",22,21,13,27
"chrIII_pilon","g7774",1,0,0,0
"chrIII_pilon","g7775",848,882,584,782
"chrIII_pilon","g7776",804,873,574,633
"chrIII_pilon","g7777",358,388,271,326
"chrIII_pilon","g7778",2924,3520,2488,2613
"chrIII_pilon","g7779",0,0,0,0
"chrIII_pilon","g7780",2,2,4,0
"chrIII_pilon","g7781",2,1,4,0
"chrIII_pilon","g7782",1,2,6,1
"chrIII_pilon","g7783",1,0,4,3
"chrIII_pilon","g7784",3,0,0,1
"chrIII_pilon","g7785",0,0,0,0
"chrIII_pilon","g7786",3,0,2,0
"chrIII_pilon","g7787",2,0,0,0
"chrIII_pilon","g7788",105,131,124,316
"chrIII_pilon","g7789",6,16,5,56
"chrIII_pilon","g7790",106,127,93,119
"chrIII_pilon","g7791",5,24,9,12
"chrIII_pilon","g7792",236,309,210,195
"chrIII_pilon","g7793",4,3,4,8
"chrIII_pilon","g7794",61,95,52,77
"chrIII_pilon","g7795",392,479,267,359
"chrIII_pilon","g7796",1,0,0,3
"chrIII_pilon","g7797",28,28,16,9
"chrIII_pilon","g7798",0,0,0,0
"chrIII_pilon","g7799",42,37,36,28
"chrIII_pilon","g7800",1,3,0,2
"chrIII_pilon","g7801",533,507,500,709
"chrIII_pilon","g7802",0,0,0,0
"chrIII_pilon","g7803",0,0,0,0
"chrIII_pilon","g7804",487,588,382,405
"chrIII_pilon","g7805",1700,1999,1210,1386
"chrIII_pilon","g7806",577,378,302,331
"chrIII_pilon","g7807",390,495,301,348
"chrIII_pilon","g7808",473,421,339,394
"chrIII_pilon","g7809",237,258,186,226
"chrIII_pilon","g7810",91,118,67,65
"chrIII_pilon","g7811",56,54,53,69
"chrIII_pilon","g7812",276,359,212,239
"chrIII_pilon","g7813",25,33,32,32
"chrIII_pilon","g7814",3555,2975,3601,3479
"chrIII_pilon","g7815",1,4,1,3
"chrIII_pilon","g7816",286,342,250,305
"chrIII_pilon","g7817",0,2,0,1
"chrIII_pilon","g7818",0,11,0,0
"chrIII_pilon","g7819",0,1,0,0
"chrIII_pilon","g7820",0,0,0,3
"chrIII_pilon","g7821",101,108,55,101
"chrIII_pilon","g7822",254,290,193,227
"chrIII_pilon","g7823",478,495,290,346
"chrIII_pilon","g7824",1270,1361,923,1061
"chrIII_pilon","g7825",156,115,144,106
"chrIII_pilon","g7826",6,2,3,0
"chrIII_pilon","g7827",339,414,211,238
"chrIII_pilon","g7828",144,150,85,116
"chrIII_pilon","g7829",7,6,6,8
"chrIII_pilon","g7830",4,3,4,1
"chrIII_pilon","g7831",4,0,0,1
"chrIII_pilon","g7832",6320,7506,5607,6381
"chrIII_pilon","g7833",116,153,97,114
"chrIII_pilon","g7834",487,609,342,392
"chrIII_pilon","g7835",920,902,589,563
"chrIII_pilon","g7836",400,434,361,440
"chrIII_pilon","g7837",606,661,434,499
"chrIII_pilon","g7838",94,76,70,77
"chrIII_pilon","g7839",60,84,58,53
"chrIII_pilon","g7840",50,79,59,101
"chrIII_pilon","g7841",315,328,258,303
"chrIII_pilon","g7842",295,338,232,246
"chrIII_pilon","g7843",1046,1071,793,987
"chrIII_pilon","g7844",1767,1584,1388,1758
"chrIII_pilon","g7845",376,462,354,358
"chrIII_pilon","g7846",15,8,11,12
"chrIII_pilon","g7847",1,2,6,8
"chrIII_pilon","g7848",0,0,0,0
"chrIII_pilon","g7849",55,31,11,35
"chrIII_pilon","g7850",0,1,1,1
"chrIII_pilon","g7851",0,0,0,0
"chrIII_pilon","g7852",5,7,7,14
"chrIII_pilon","g7853",93,106,67,161
"chrIII_pilon","g7854",10,14,12,19
"chrIII_pilon","g7855",16,33,35,64
"chrIII_pilon","g7856",844,1035,629,642
"chrIII_pilon","g7857",738,751,531,633
"chrIII_pilon","g7858",450,460,298,412
"chrIII_pilon","g7859",0,0,0,0
"chrIII_pilon","g7860",15,14,23,28
"chrIII_pilon","g7861",209,273,177,190
"chrIII_pilon","g7862",42,38,49,37
"chrIII_pilon","g7863",19,8,16,5
"chrIII_pilon","g7864",23,15,17,17
"chrIII_pilon","g7865",7,13,15,12
"chrIII_pilon","g7866",96,42,94,51
"chrIII_pilon","g7867",49,62,51,66
"chrIII_pilon","g7868",25,32,10,24
"chrIII_pilon","g7869",534,599,440,583
"chrIII_pilon","g7870",12,10,7,2
"chrIII_pilon","g7871",473,494,312,373
"chrIII_pilon","g7872",531,656,393,504
"chrIII_pilon","g7873",93,67,166,151
"chrIII_pilon","g7874",88,111,55,73
"chrIII_pilon","g7875",2,1,2,1
"chrIII_pilon","g7876",2,6,6,9
"chrIII_pilon","g7877",449,528,302,374
"chrIII_pilon","g7878",1874,2119,1666,1820
"chrIII_pilon","g7879",651,697,435,588
"chrIII_pilon","g7880",3416,4200,3451,3799
"chrIII_pilon","g7881",130,144,64,52
"chrIII_pilon","g7882",1,2,0,1
"chrIII_pilon","g7883",0,0,0,2
"chrIII_pilon","g7884",1,5,2,7
"chrIII_pilon","g7885",73,92,59,95
"chrIII_pilon","g7886",0,1,1,0
"chrIII_pilon","g7887",24,23,11,14
"chrIII_pilon","g7888",0,0,0,0
"chrIII_pilon","g7889",196,259,138,159
"chrIII_pilon","g7890",256,307,187,211
"chrIII_pilon","g7891",1731,1690,1450,1805
"chrIII_pilon","g7892",11,13,7,10
"chrIII_pilon","g7893",0,0,1,0
"chrIII_pilon","g7894",1,0,0,0
"chrIII_pilon","g7895",0,0,0,0
"chrIII_pilon","g7896",0,0,0,1
"chrIII_pilon","g7897",0,1,0,0
"chrIII_pilon","g7898",0,1,1,0
"chrIII_pilon","g7899",0,0,0,2
"chrIII_pilon","g7900",0,0,0,0
"chrIII_pilon","g7901",9,2,2,4
"chrIII_pilon","g7902",0,0,0,0
"chrIII_pilon","g7903",2,1,0,2
"chrIII_pilon","g7904",473,524,381,381
"chrIII_pilon","g7905",341,371,211,245
"chrIII_pilon","g7906",16,24,16,16
"chrIII_pilon","g7907",6,4,21,22
"chrIII_pilon","g7908",1,1,2,0
"chrIII_pilon","g7909",5,5,1,7
"chrIII_pilon","g7910",527,627,374,444
"chrIII_pilon","g7911",7,14,6,22
"chrIII_pilon","g7912",53,56,32,40
"chrIII_pilon","g7913",6,16,8,39
"chrIII_pilon","g7914",1078,784,1148,797
"chrIII_pilon","g7915",933,1119,705,791
"chrIII_pilon","g7916",1,2,3,2
"chrIII_pilon","g7917",42,62,42,48
"chrIII_pilon","g7918",213,222,222,257
"chrIII_pilon","g7919",483,461,418,631
"chrIII_pilon","g7920",35,40,22,22
"chrIII_pilon","g7921",609,576,463,556
"chrIII_pilon","g7922",2022,2604,2034,2039
"chrIII_pilon","g7923",979,1067,811,1024
"chrIII_pilon","g7924",297,315,244,295
"chrIII_pilon","g7925",704,748,455,440
"chrIII_pilon","g7926",559,656,456,491
"chrIII_pilon","g7927",857,771,660,757
"chrIII_pilon","g7928",78,112,63,60
"chrIII_pilon","g7929",165,247,113,182
"chrIII_pilon","g7930",540,512,406,353
"chrIII_pilon","g7931",20,18,30,32
"chrIII_pilon","g7932",14,10,20,4
"chrIII_pilon","g7933",2,3,2,3
